epoch,lr,loss,dice,val_loss,val_iou,val_dice,val_acc,val_prec,val_rec
0,0.0001,0.9626665618575987,0.48031108829768615,0.8804698455624465,0.38221900399253617,0.544187428133362,0.9273899426411301,0.6695919892533739,0.48504230561216577
1,9.997779521645793e-05,0.8301678837322798,0.5885353304053041,0.7733017051123022,0.46242540585580516,0.6233201596411467,0.9308445765933933,0.6285976891214736,0.6607025790595008
2,9.991120277927223e-05,0.7604427953235439,0.6390259774019411,0.7115651310943976,0.49338332744908153,0.6520304285125071,0.9236985011043195,0.568663442082146,0.8047431322404817
3,9.980028840713861e-05,0.7028609008574095,0.6647924829776829,0.6592463138626843,0.5354424033824918,0.6870254405849051,0.9438892285242853,0.6943446380492055,0.7108971646951555
4,9.964516155915153e-05,0.6556601289842949,0.6838986592970406,0.6040042527322846,0.5717428396846316,0.7177617622563203,0.9461522158351476,0.6993081580639928,0.7705327883792316
5,9.944597532678122e-05,0.6073579297202533,0.7086295445723717,0.5546039144198099,0.6059544767604949,0.7469749474129579,0.958342265307255,0.8291295567580708,0.6995043962807469
6,9.920292628279102e-05,0.5652903968193492,0.716439345516296,0.5254457185908061,0.5764234225180673,0.7224424862187009,0.9491198366571889,0.7088613567067102,0.7612166826870224
7,9.891625428724366e-05,0.5293350543399327,0.7377878640153106,0.4949678260136426,0.6200251506792452,0.7576258397121389,0.9534788605534167,0.7152464284339523,0.8332297982885654
8,9.858624225078842e-05,0.4890729359915999,0.7559210209730997,0.4801307543506467,0.6195288985072448,0.75525723412567,0.954741356495433,0.7313110667106542,0.8099995076437766
9,9.821321585546247e-05,0.45437151474542303,0.7748665237576081,0.39262334069585414,0.6574081676745542,0.785867859017691,0.963581309193461,0.832549959430138,0.7641288682747901
10,9.779754323328194e-05,0.42360776113193543,0.7845625164145962,0.39253002865527703,0.6481855922831246,0.7775934825886344,0.9616334772151415,0.8293161054824734,0.7598091745691896
11,9.733963460294018e-05,0.39482072679722896,0.7992059925705008,0.40004824962073227,0.658045548869387,0.7841737263285995,0.9633625309640125,0.8387189211649781,0.7658920091583332
