epoch,lr,loss,dice,val_loss,val_iou,val_dice,val_acc,val_prec,val_rec
0,0.0001,0.9790419999693261,0.4528688026283577,0.8716423487275596,0.3814131344970715,0.5393312633558212,0.8981355772215041,0.46510002007817147,0.6871071542145563
1,9.997779521645793e-05,0.8672654306302305,0.5174997048748334,0.8183651682807178,0.39503783592090735,0.5535749452369902,0.8997709555137631,0.47046530965703864,0.7151297773572056
2,9.991120277927223e-05,0.8046165177079497,0.5574654629929126,0.742454732336649,0.45249913068362585,0.612417178216175,0.9208382845138727,0.5580820666423217,0.7182838825992401
3,9.980028840713861e-05,0.7587552781476349,0.5743465573302666,0.6988595850099393,0.4925963719587929,0.6486421939050432,0.9345588994218421,0.6431437580930949,0.6945309979177143
4,9.964516155915153e-05,0.7135760212530855,0.6018805466981727,0.6300860686999995,0.5114890086838483,0.6664754580564413,0.930242826191124,0.5982780094972249,0.8009783853337398
5,9.944597532678122e-05,0.6665711688702224,0.625691471286519,0.5870865501039396,0.5309160790976685,0.6835844535395286,0.9416079913157551,0.6719902158381726,0.7238633646094267
6,9.920292628279102e-05,0.6371615714714175,0.6382535034258472,0.5343920632106501,0.5806020183981795,0.7250363234178059,0.9546319673807084,0.8074445896310954,0.6758630539903824
7,9.891625428724366e-05,0.5901374792466398,0.6712360464685412,0.531315691102811,0.5786128930338171,0.7215604721703966,0.9526227694322841,0.7687842969788649,0.7037952916416294
8,9.858624225078842e-05,0.5737178264582743,0.6627393875017308,0.48946992701631253,0.582247616546462,0.7253025382634393,0.9471163176799421,0.6809771368192686,0.7994723677922668
9,9.821321585546247e-05,0.5594938776043595,0.6747120436281133,0.47141630087441544,0.5823940311566844,0.7267673094582755,0.9537086107757233,0.7797833098520066,0.7102269736458203
10,9.779754323328194e-05,0.5148488969587889,0.6953523531846074,0.5093256535568857,0.5341990917648709,0.6859285264981678,0.95215378565716,0.844871751426316,0.594267774586156
11,9.733963460294018e-05,0.49931121067922624,0.7110994979673546,0.47223938238330004,0.5669994213623685,0.7125338760038252,0.9476379559936556,0.714237843670438,0.7538202769709471
12,9.683994186497135e-05,0.48323421656596854,0.7131440732130022,0.4078336818431451,0.6183135953229717,0.755876017930108,0.9554293390425762,0.7470221405060482,0.795418216565481
13,9.629895815577918e-05,0.44638450529243123,0.7331878289704471,0.386743382467487,0.6182036365194639,0.7573108114346985,0.9546080385118627,0.7416278389377727,0.8009029996663971
14,9.571721736097092e-05,0.4525053321582372,0.7235847826720737,0.334629545366861,0.6791851104011793,0.8027815481298742,0.966010254788255,0.8623063515721376,0.7679975632026798
15,9.509529358847659e-05,0.41445128900594397,0.7523814377945306,0.33805444085501074,0.6619058339178397,0.788533881133981,0.9654687676432407,0.9098469315916468,0.7107984681639271
16,9.44338006019739e-05,0.40026818594483077,0.7599287047919275,0.3287446784779308,0.6682980221529427,0.7918271057181451,0.9627515729094448,0.7871860051710083,0.827017824564999
17,9.373339121517751e-05,0.3835189522045558,0.7691229566822645,0.32027116829786845,0.6814093571178401,0.8011474958047745,0.9653983042921228,0.8405527982185972,0.783064033981281
18,9.299475664759073e-05,0.3823340328746155,0.7627852523907492,0.2868057261637556,0.7313168920356447,0.8419383885929231,0.9697439302272225,0.8054651094652724,0.895222897176018
19,9.221862584235533e-05,0.3567517253219104,0.7775796952693286,0.2907965091185841,0.7105423194489643,0.8263868234263483,0.9682779837643726,0.8276358212559332,0.8415258935416271
20,9.140576474687269e-05,0.36525798625633366,0.7741314338473756,0.31863626668123696,0.680980075090824,0.8019738918428178,0.963319690569788,0.7697391902380445,0.861342844497505
21,9.055697555690611e-05,0.33226202770334773,0.7960637158094294,0.31519886730163077,0.6803160420000149,0.7992855209782986,0.966512375084523,0.8737206792008271,0.7608026729149568
22,8.967309592491056e-05,0.33651898251693757,0.7895847925819964,0.253690163052179,0.7369772231244076,0.8446190013003133,0.9727207035659189,0.891992022954438,0.812793791338409
23,8.875499813337073e-05,0.33328914642333984,0.7906581158834949,0.25422146964848524,0.7413494900222728,0.8432688493564198,0.9729727285877967,0.8833508294412882,0.821897259218657
24,8.780358823396356e-05,0.29926419245903607,0.8128639901764275,0.27346641285632683,0.7223484119173794,0.8292965166016036,0.9713270399303897,0.8809058139854676,0.7975215510699872
25,8.681980515339468e-05,0.3321207176710739,0.7941290154585612,0.26611467784013204,0.725823950441839,0.8338191151945348,0.9706717528192502,0.8567225080561364,0.8319660649913863
26,8.580461976679104e-05,0.2959096490359697,0.81005586768123,0.24009790435069944,0.739624961087266,0.8447319388601122,0.9723447887553386,0.8620839245660316,0.846167398371239
27,8.475903393956438e-05,0.28807081294352893,0.8146630538830627,0.2542816407796813,0.7491513506086751,0.8469312368891894,0.9735626799625708,0.8873798465820111,0.8333028104175028
28,8.368407953869108e-05,0.28763529304109636,0.8216619873260363,0.2122459920441232,0.7731033181064907,0.867746560893339,0.9769261746977779,0.8900956044812375,0.857321308491004
29,8.2580817414384e-05,0.2794764645886226,0.8276504793324486,0.25901153901728186,0.7293489339186846,0.837522155184481,0.9699887324799328,0.8137854868473399,0.8845455577054757
30,8.145033635316135e-05,0.28246430716797954,0.8229833440684036,0.215548489636522,0.7708490287219847,0.866582404015049,0.9756789513287345,0.871497323011755,0.874680809460126
31,8.029375200334593e-05,0.28344640245691677,0.8252916341974442,0.20373557665483738,0.7908860343105416,0.8795441366492125,0.9778856451486022,0.9155171877923516,0.8551915265228056
32,7.91122057740549e-05,0.2643060292132565,0.8333496035246961,0.23073849857338075,0.7631949728857654,0.8582198318749922,0.9754178289258443,0.9005960087065242,0.8409534547677674
33,7.790686370876676e-05,0.26391649386677585,0.8334042935865281,0.26444194738457844,0.7264241817609856,0.8327111804684916,0.968770510458845,0.7999329649791068,0.8961902937956691
34,7.667891533457723e-05,0.25493896086929274,0.8387206244973291,0.20805126489177952,0.7705814513477942,0.8641034574956044,0.9763355616952937,0.903532420036923,0.8459793117421261
35,7.542957248827965e-05,0.25633975075649434,0.8376323960303983,0.22043433882356658,0.7667745736881273,0.8609745691869002,0.9761578043838669,0.9051889808967075,0.8409300976513815
36,7.416006812042832e-05,0.24580360662008896,0.8446126652858247,0.22201890867900073,0.7609377130418457,0.8576626501185113,0.9742704010697296,0.8619822363755638,0.8727345218575334
37,7.287165507856518e-05,0.23720815643423893,0.859176459475663,0.19349750028393134,0.783941029641128,0.8738329762715374,0.9778809586189895,0.911354506706893,0.8557624464421609
38,7.156560487081057e-05,0.245203469925728,0.8537329469861731,0.21898245896265758,0.7551830156448227,0.8509463051899002,0.9753735550049144,0.9295466182781974,0.807501809203294
39,7.024320641103818e-05,0.23230189463642778,0.8591710337358807,0.1823494186004003,0.7971543758501661,0.8815049763554551,0.9788169412861073,0.9341254700687398,0.8494377612254834
40,6.89057647468727e-05,0.2302714432360696,0.853612629550994,0.19014275473792377,0.7930966176191089,0.8795106642991938,0.9787237620502787,0.8997263064760794,0.8769971070431146
41,6.755459977176539e-05,0.21063826959885534,0.8661317744797102,0.2175836536457868,0.7685482394346093,0.8610080522572872,0.9737657996695491,0.8648522260884218,0.8696464904823634
42,6.619104492241852e-05,0.21772012774084434,0.8652364919466137,0.168377872889604,0.8119861240466545,0.8915800103791182,0.9804275085392408,0.9200059370165536,0.8808338201288076
43,6.481644586284449e-05,0.22338109970337056,0.8648730910382634,0.17035600191693964,0.8113418334380744,0.8908302453669263,0.9795801839852661,0.9042244106828348,0.889842855331902
44,6.343215915635769e-05,0.20965752524674916,0.8694530615508427,0.19526540748472135,0.7804450419763815,0.8698617866782193,0.9760800631279386,0.8796441985209714,0.8820450189529728
45,6.203955092681047e-05,0.2154196496503275,0.8688152827250886,0.18958190531750035,0.7898364742358875,0.8781032145720729,0.9783664279512218,0.9150352500683208,0.8557041575314585
46,6.063999551039378e-05,0.19901650704321314,0.8842161428657164,0.19486567838405205,0.7889548383109308,0.8748563575628951,0.9783672549858594,0.9188274104705644,0.8541141118105389
47,5.923487409933322e-05,0.2044628930629277,0.8753058136674234,0.1967157086705774,0.7856537030539237,0.876107568016402,0.9769475121914264,0.8669140566470565,0.8978916690711631
48,5.7825573378819186e-05,0.20587443016835902,0.8761552314198489,0.19036192319742062,0.7957112448491692,0.879875609960202,0.9786788265016394,0.917663432690769,0.8580521082606649
49,5.6413484158515854e-05,0.19660035380330243,0.8802556790773376,0.1858595672661696,0.8001771188163895,0.8830564615168981,0.9793128863904151,0.9273887121552087,0.8573313825963772
50,5.5000000000000076e-05,0.19803872863288785,0.8855136059501888,0.16225095820136187,0.8236690897242688,0.900379400544211,0.982016683163083,0.9294249360800084,0.8826284672662502
51,5.35865158414843e-05,0.198589170626441,0.8829924062728302,0.17263339641617564,0.8194133048350324,0.8973157972368937,0.98120420433517,0.9141964583605366,0.8901944643986172
