epoch,train_loss,val_loss,train_accuracy,val_accuracy,train_dice,val_dice,train_iou,val_iou,train_precision,val_precision,train_recall,val_recall
14,0.24698588301192273,0.26270356341715784,0.9683689913906894,0.9633485117266255,0.8155800634688073,0.7694922704850474,0.6971366081263993,0.6387535747020475,0.8511078462495909,0.7844841807119308,0.8065728948011504,0.7700509861592324
15,0.22201750845044524,0.26740348747661036,0.9723705249828297,0.9605434786888861,0.8370232474017929,0.7682566392806268,0.7272895797268375,0.6347322790853439,0.8738483511484586,0.7687055430104656,0.8208339240524795,0.7944043932422515
16,0.21332911672172966,0.2517818289418374,0.9728380140367445,0.9655255963725429,0.8355500201930056,0.7978103987632259,0.7299495544079896,0.6722913134482599,0.865332999072232,0.7937343284007041,0.824588010926823,0.8244079620607437
17,0.1996234051965095,0.2347129314176498,0.9761020115443638,0.9675040706511466,0.8622018629378014,0.8060629079418797,0.7627622413111257,0.6873504855940419,0.8877673853229691,0.8028948201287177,0.8492251182650472,0.8247374853780193
18,0.18612429450501453,0.2905682262874419,0.977877438723386,0.9529879170079385,0.8704718167965229,0.7453325525406869,0.7771132152814132,0.6054550765022155,0.8990082809558282,0.6949588685266433,0.8532041812336052,0.8291370214954499
19,0.19964324805762743,0.22059372500065835,0.9749254079965445,0.9679791850428427,0.8525346222814623,0.8170182570334403,0.7499096671958546,0.7035583478789176,0.8758756577313601,0.7968173911494594,0.8448450519488409,0.8516289937880731
20,0.1713411102255622,0.21891422906229574,0.9795188903808594,0.969329587874874,0.8810259509872604,0.8156033667825884,0.7928226655656165,0.7020061391015207,0.9091827256993933,0.7964435104400881,0.864883779496937,0.8520982034744755
21,0.16394131286786154,0.23291322276476892,0.9804010915232229,0.968153553624307,0.8849316134557619,0.7961978595102986,0.7982890727100792,0.6723197246751478,0.9176877704295483,0.8894031557344622,0.8620960420959598,0.7368266697852842
22,0.15916887875441665,0.22302729708533134,0.9820157145405863,0.9689701449486517,0.8916631910827134,0.8209296984057273,0.808299896481273,0.7095729910558269,0.9152658666883197,0.8060739069215713,0.8740303955235325,0.8553667433800236
23,0.15485925186466384,0.22356832868629886,0.98208496596787,0.9700730846774194,0.8954320222466856,0.8100279838808121,0.8133799348558698,0.6910854885655064,0.9224941710849385,0.8964163314911627,0.8752032472537115,0.748351716226147
24,0.18642454324187813,0.2393109610965175,0.9758673028631525,0.9600930983020414,0.8644396557912721,0.780949939643183,0.770095401412838,0.6588157463458276,0.892517686872692,0.744769359788587,0.8538154632180601,0.8527296839221832
25,0.16998929514007255,0.21769941069426074,0.980107192154769,0.968537115281628,0.8841243884065649,0.8236624137047799,0.7972147566276592,0.7144402352071577,0.9124570082832169,0.7843385415692483,0.8653379603401645,0.889221066428769
26,0.18491876624770218,0.2524884069158185,0.9770192575978709,0.9648407966859879,0.8680757529787965,0.7894751006557096,0.7746061780950525,0.6665577378965193,0.8999822670286828,0.7833345263235031,0.8503991948379265,0.8213670695981672
27,0.1567436722772462,0.20158622750351507,0.9813183375767299,0.9689193233366935,0.8896039665400327,0.8235092547632032,0.806560652924108,0.715207326796747,0.907963908635653,0.8240558639649422,0.8799849932010357,0.8485140031383883
28,0.14695107732172852,0.20329564833833325,0.9827853192339887,0.9727318056168095,0.8990314360503312,0.8278413722592015,0.8200365029848539,0.719896222314527,0.9179113356621711,0.8536472868534827,0.8869961447768159,0.8164015758422113
29,0.13983601462710035,0.18756487460867052,0.984107929271656,0.9759707297048261,0.9069980048871302,0.8533740062867442,0.8325703261972783,0.7549320449752193,0.9243931003979274,0.8662646614736126,0.8939553184823675,0.8577765860865193
30,0.13483062050827258,0.1883940482812543,0.9849032726916638,0.9753187856366557,0.9131008766509674,0.853740349892647,0.8414265533069988,0.7561563762926287,0.9386916809029632,0.8298944629007771,0.8915204071736598,0.8927886063052762
