epoch,lr,loss,dice,val_loss,val_iou,val_dice,val_acc,val_prec,val_rec
0,0.0001,0.9236988923588737,0.4846673864266507,0.8299007241318865,0.4114244401637381,0.5692602280166444,0.9139144607997253,0.5372493086016937,0.652741386417746
1,9.998457962390008e-05,0.797189711058726,0.5897820710148237,0.7231115480748619,0.4733566827310739,0.6326624343903862,0.9264075908986675,0.5788260251469027,0.7368844336812531
2,9.993832906395583e-05,0.7224944969181155,0.6368160216900107,0.6573741857598467,0.5434538802132403,0.694633582054116,0.9424551504628019,0.6729557957243227,0.7564468944111571
3,9.986128001799078e-05,0.67482884130517,0.6402076271252737,0.6317581689454675,0.5188000254125773,0.674739433238705,0.9316792199495922,0.6162489121203415,0.7963701427023877
4,9.975348529157231e-05,0.6086275526246087,0.6785876398048469,0.5735716446628415,0.5619119690735606,0.7129011351120077,0.9440023668626999,0.669151527515843,0.790158875494324
5,9.961501876182148e-05,0.5552711242535076,0.7068915286830856,0.47469294434640463,0.5878641325289143,0.734375895002704,0.955360695167661,0.801925004754321,0.6960522556944584
6,9.944597532678122e-05,0.49934207538112263,0.7311417491211731,0.47888632639636836,0.5765199687714407,0.7217051870243189,0.944378336808923,0.6632853313842683,0.8201781034789436
7,9.924647084037798e-05,0.46692912866834735,0.7436752447250806,0.4618617121766253,0.5516382788230323,0.7032859221775881,0.9514329422670856,0.8105887480105327,0.6434561983796784
8,9.901664203302126e-05,0.4372049042435943,0.7549542292770549,0.35365623623375003,0.6844327590520518,0.80842640676697,0.9654498009822199,0.8185479267606963,0.8139438246993015
9,9.875664641789545e-05,0.4118347165525937,0.7563774332680082,0.352567979475347,0.687157111376013,0.8072145765788854,0.9676980119408914,0.8688666149958549,0.7711828770913262
10,9.846666218300807e-05,0.3799329249829542,0.7819573856313755,0.34289325810060267,0.655913814578977,0.7825542195927139,0.9634901148407623,0.8512056227406908,0.7475970592882303
11,9.814688806906869e-05,0.35485170366334134,0.7866586872610791,0.3378564848647854,0.6778771362310555,0.8000445496157351,0.9642208275108447,0.7881633035235295,0.8343402691200072
12,9.779754323328191e-05,0.3274358128670786,0.8078886660013672,0.27900136873974063,0.7073358303183429,0.8219075196920989,0.9666522542095514,0.8097946683100358,0.8638716938905051
13,9.741886709914803e-05,0.31578849194968334,0.8078942079002305,0.27523347396191544,0.7155164359413474,0.8293937158566347,0.970646500694984,0.8999451481600037,0.7828241949901371
14,9.701111919237407e-05,0.28997601758016917,0.8224286005893588,0.24667479812614318,0.7369560678939623,0.8445182802254775,0.9719434012779223,0.8624908629677088,0.8389939518807016
15,9.65745789630079e-05,0.2727564853600791,0.8348916542599748,0.23727739026876,0.7451051432914543,0.848374372158867,0.973009890010843,0.8681728973590194,0.8481328924782549
16,9.610954559391702e-05,0.2676810090903376,0.8376757151802171,0.2461287398648456,0.7270819910737716,0.8347789802809709,0.9699966168768102,0.8410443637151489,0.8486189908560619
17,9.561633779574372e-05,0.26170383387657464,0.8383527795832023,0.29047081625558496,0.6769760354437088,0.7986461875087214,0.9682327174018783,0.9257755293133834,0.7173756656932783
