epoch,lr,loss,dice,val_loss,val_iou,val_dice,val_acc,val_prec,val_rec
0,0.0001,1.1758328832563807,0.2595055927573457,1.12477015964384,0.18580091177657151,0.3084408490619025,0.623238802171444,0.18943696761150003,0.9221369136602086
1,9.97534852915723e-05,1.1007358363417328,0.37853426541177726,1.0695428518744987,0.30331739923615375,0.45791219987237447,0.8156804995376035,0.3207688125580742,0.8708901184847783
2,9.901664203302126e-05,1.0695570233415386,0.47345044147278403,1.0481137395874272,0.38010361659281944,0.5422627151521294,0.874718256866664,0.4149003048270771,0.8365174049827101
3,9.779754323328192e-05,1.043907497749954,0.5199917456879066,1.0243930535587837,0.3965733263006965,0.5602306201459837,0.879708418462615,0.4288255405248014,0.8648577919752818
4,9.610954559391703e-05,1.0183632676718666,0.5649062139282585,0.9950901037309228,0.45398449058418006,0.6158196269302262,0.9048339512934598,0.4937463648200142,0.8680210685237985
5,9.397114317029975e-05,0.9938548666531922,0.5938065366511579,0.9809326786335891,0.5300829142198008,0.6873218666891735,0.9390307308426297,0.6422526471462273,0.7639898774962922
6,9.140576474687265e-05,0.9676314807329022,0.6375307824312839,0.9562942870264131,0.48831789980854046,0.6494858061188319,0.9141635636325504,0.5225635512569597,0.893394030064517
7,8.844151714648274e-05,0.9462252757588371,0.6510060219318944,0.9099075266016208,0.5274465644663038,0.6840730655136082,0.9277116591151304,0.5731494940909518,0.8881519837326234
8,8.511087728614862e-05,0.9259609711951897,0.6664089618687029,0.8975348695506894,0.5596874522161963,0.708461212599756,0.9407311691930416,0.6539583034263381,0.8069557932170446
9,8.14503363531613e-05,0.903048433241297,0.6866064451643265,0.8716745376586914,0.5567570829502451,0.7084204174091274,0.9367029040161846,0.6125346073526992,0.8758758873858754
10,7.75e-05,0.8833829486956362,0.7043274906918248,0.8690185183432044,0.519794925569765,0.6759280093584717,0.9228326509744641,0.553148329772003,0.9135935798010048
11,7.330314893841101e-05,0.8616226237328326,0.7346167010713482,0.8414246575619148,0.6237773850144632,0.7616871401879205,0.9534064123191686,0.7074534753305075,0.850946734794247
12,6.890576474687264e-05,0.8414749551991947,0.7523477470199845,0.8192316996372813,0.6288177131629048,0.7642567169587633,0.9539101866847114,0.7135420219986676,0.850196065058385
13,6.435602608679918e-05,0.8238311419721509,0.7516784812616407,0.7846807212364383,0.5858350417118743,0.7310494536311841,0.9413796746201528,0.6252267607600174,0.9110277628292315
14,5.970378084704442e-05,0.8054687991494038,0.7730545208151332,0.7941435817780533,0.5964279871561193,0.7409173096208471,0.9441463260252734,0.6432384551037776,0.9068526080856585
15,5.500000000000002e-05,0.7931106144287547,0.7722208542038086,0.7572368141112289,0.6722718303054954,0.7974281179592497,0.9619051856613928,0.7586345190727959,0.8667585824118479
16,5.029621915295561e-05,0.7745942092332684,0.7881764350848774,0.7343089551460452,0.7048380573401614,0.822394739515422,0.9662241259455215,0.7826712743806987,0.8843915593986914
17,4.5643973913200835e-05,0.7594216507477839,0.8074423959537663,0.7135531349879939,0.6664452565949766,0.7934164993311049,0.9584245276858682,0.7122284639191605,0.9165210516637533
18,4.109423525312738e-05,0.7436590854261742,0.8166852160938609,0.7166808223336693,0.6956953929200496,0.8146766695820206,0.9640002298051934,0.7563676515717971,0.9070759474924682
19,3.669685106158901e-05,0.7304435250211935,0.834676041831694,0.6897720660620589,0.7080923239617664,0.823505339594101,0.9668914877623686,0.7803727359557805,0.8910823837374798
20,3.250000000000002e-05,0.720561977536952,0.8362937349985424,0.6911593380013132,0.7145853136115619,0.8280008925533114,0.9677836375936976,0.7846827676008649,0.8952727100470249
21,2.8549663646838724e-05,0.7095872090488183,0.8450031964763844,0.685077940545431,0.7402440672626184,0.8463399737889082,0.9714037887447527,0.8179498371803111,0.8925290224765182
22,2.4889122713851404e-05,0.7036910562730226,0.8495032595617565,0.6827488187851944,0.740730764202399,0.8463711440546042,0.971002346131694,0.8136250850263866,0.8992574524462358
23,2.1558482853517277e-05,0.6935949393960296,0.8556192954922183,0.6640624161658248,0.7227942030497245,0.8347351314628079,0.9687919030881362,0.7832024904455854,0.9082191074936072
24,1.8594235253127375e-05,0.688290650727319,0.8529560012889713,0.6544355798542985,0.7449616707358807,0.8490595370666855,0.9720708197477449,0.8147866976668869,0.9014311494389501
25,1.6028856829700262e-05,0.6819428210375739,0.8643138364110278,0.6494520258128158,0.7523092035610394,0.8546990733369911,0.9731885294925505,0.8239233016432281,0.9024778977562216
26,1.389045440608296e-05,0.6744881839048668,0.8722515388454191,0.6533592600163406,0.7647738200546961,0.8627818299248801,0.9746495688832175,0.8364329989601079,0.9035840487904858
27,1.2202456766718093e-05,0.6707855629139259,0.8747914397095158,0.657068496797143,0.7435259765102223,0.8475778358010562,0.9719037036153206,0.8090869779044941,0.9071848297184456
28,1.0983357966978745e-05,0.6665194655050997,0.87898665597232,0.627990992088628,0.7580661555192948,0.8574661578951461,0.9739722826507199,0.8347767140467645,0.895342659026654
29,1.0246514708427697e-05,0.6630821333068316,0.8800151662430556,0.6345056610378793,0.7543060638359173,0.8560918060681414,0.9732375450787351,0.8197723335169166,0.9118281255088859
