epoch,lr,loss,dice,val_loss,val_iou,val_dice,val_acc,val_prec,val_rec
0,0.0001,0.9589429018927402,0.45488316858867744,0.8522070297380773,0.3816155313469734,0.5420583237099342,0.9145122414357346,0.5490277688168642,0.5843678553182381
1,9.998457962390008e-05,0.8533688729903737,0.5218866657216815,0.7893880382785953,0.41228369644270263,0.5706687525726373,0.9061919973039327,0.49610927091099816,0.7173660632516543
2,9.993832906395583e-05,0.7905885425747418,0.5591944304900268,0.7312444768300871,0.4268796276573186,0.586779077429244,0.9065232522440861,0.4990903875164041,0.7584152860341955
3,9.986128001799078e-05,0.7414778475878668,0.5792463419360754,0.6986369931600928,0.4745660973254505,0.6302244401223946,0.9252989785348744,0.5742005413425685,0.7394927758142318
4,9.975348529157231e-05,0.6945636699922749,0.6066809625060562,0.6146735442363149,0.5152218635561485,0.6686765882924853,0.9344051261149037,0.620234586740848,0.7664451919913533
5,9.961501876182148e-05,0.6532693703155048,0.6226231683722329,0.5886252866527899,0.5094859893379318,0.6631736900064827,0.9471892069993298,0.7762025897587373,0.5990930098658082
6,9.944597532678122e-05,0.6203859162623765,0.6399859686089188,0.5680022515901705,0.5432044580970277,0.6942088857996821,0.9529674774692082,0.8634367783491407,0.5947299784757678
7,9.924647084037798e-05,0.5813305746825015,0.6646488446485951,0.5074103775063181,0.5804087092810937,0.7228104012972579,0.9521841653961786,0.7509039004544854,0.7287329369874052
8,9.901664203302126e-05,0.5556726438588784,0.6669482355282125,0.5097683006670417,0.5498016082485704,0.6970046236824866,0.9386828249384407,0.6347278487567577,0.807452013286452
9,9.875664641789545e-05,0.5354699607266754,0.6798462816642568,0.466209266728502,0.5668524963111865,0.7139946163642639,0.9478174776456431,0.7032735844912812,0.7625050682675816
10,9.846666218300807e-05,0.5003485597792219,0.6966944143379449,0.420921983515344,0.6147188131832371,0.7546836874202368,0.9567293823571368,0.7760137603472564,0.7554981639204762
11,9.814688806906869e-05,0.48377233914664536,0.7073989998189629,0.4425610066429386,0.5764219891092576,0.7217377016136606,0.9451825452904605,0.6732459796997422,0.8087339569833039
12,9.779754323328191e-05,0.47302043853236025,0.7060931904570424,0.3782967040693857,0.6379679319863677,0.7707990860871463,0.9606494162677615,0.8181384919409758,0.748010024445232
13,9.741886709914803e-05,0.4385653806270146,0.7291091093298893,0.3523552296607475,0.6483632045251019,0.780102125897005,0.9598702945035623,0.7760002130862316,0.8079400512300303
14,9.701111919237407e-05,0.4245808371266381,0.7366817905332386,0.3543470373483208,0.6614133056840703,0.7868714648408265,0.9615692993272689,0.7926364264056256,0.8071380514044508
15,9.65745789630079e-05,0.4095249460613141,0.7474687294769475,0.34471231359776444,0.6442203532739713,0.7749448836088181,0.9621523587467301,0.8412891046032408,0.7439687320911899
16,9.610954559391702e-05,0.3977915987860961,0.749546490685859,0.3359187434359295,0.6421439545586107,0.7735569436321642,0.9590926614017105,0.7641198696550565,0.8149127865001325
