epoch,lr,loss,dice,val_loss,val_iou,val_dice,val_acc,val_prec,val_rec
0,0.0001,0.9850471132114286,0.44246174896903334,1.3494652771368258,0.40070909185780534,0.562324767874726,0.8970838648407738,0.47940864618875795,0.7097408127533422
1,9.999013075636805e-05,0.8726727102623612,0.5158796334673298,0.7625841803667022,0.4697069073183505,0.6279519279368053,0.9176313750033718,0.5606463658165303,0.7502809658482391
2,9.996052735444863e-05,0.8074794680368705,0.5540686557774578,1214.8564664580958,0.390031979772402,0.5499667675539684,0.9109923268827486,0.5660225736355257,0.5960010818562118
3,9.991120277927221e-05,0.7578940870331936,0.590221380719384,0.835832823582781,0.48878398065222084,0.6421056517507808,0.9385399133530746,0.7182229362484899,0.6061174434606322
4,9.98421786662277e-05,0.7116732433682582,0.6119967504623575,2.3088495648973355,0.522724449176204,0.6772967203528961,0.9428787576041465,0.7420024021265456,0.6538233278095789
5,9.97534852915723e-05,0.6714829602202431,0.6267670199723541,0.5900083954741315,0.563246258635121,0.7109732658617633,0.9472468237457445,0.7558854731615889,0.6951445332349608
6,9.964516155915151e-05,0.6428406685590744,0.636288316408911,3.0874268809954324,0.5349811552717132,0.6858811001983843,0.9320529844701152,0.6367256972735789,0.7806508082702548
7,9.951725498333448e-05,0.6023653391443315,0.6639311267228818,0.5156710552490824,0.6045948466576195,0.7469111000021517,0.9524238951697782,0.7666174984130733,0.7507875158249826
8,9.936982166817273e-05,0.5856163000962773,0.6582299731507272,0.531812915230185,0.5661920352773239,0.7131538180924382,0.9490639291156916,0.7878639123766001,0.6719520569184977
9,9.920292628279099e-05,0.549457494596966,0.6847691383220225,0.5185288345910669,0.5768353676315905,0.7227043449553779,0.9500324418118858,0.7713425273586071,0.7014991883012703
10,9.901664203302125e-05,0.5392581131614622,0.6898805597335567,0.49761079942307823,0.581172238170975,0.7280327410746994,0.9494820226927858,0.7603638606027151,0.720402706348253
11,9.88110506292922e-05,0.5031472210024224,0.698386727408219,0.430698523434197,0.6147848292198282,0.7540342719107623,0.9573875365216857,0.8453566420800064,0.6969870914896241
12,9.858624225078838e-05,0.48597309750611667,0.7149543640671434,0.44214778726663045,0.6029662389801901,0.74287643082321,0.9559906750188915,0.8317451617534991,0.6862000946556089
13,9.83423155058946e-05,0.45707103878748223,0.7298732202893244,0.41866851943295175,0.6342756480071343,0.7706675343712898,0.9541609987224542,0.7312232236639409,0.8301580442017447
14,9.8079377388943e-05,0.44377874546363705,0.7327161489159069,0.3826252396513776,0.6498094541829882,0.7821655184076983,0.9609188641526701,0.8530116836972428,0.7383294912865437
15,9.77975432332819e-05,0.4309170707815983,0.7361141004776691,0.359472294769636,0.6705580427670387,0.7963874397984686,0.9620161737097499,0.8257235565251989,0.7821882847717584
16,9.749693666068664e-05,0.4070024392643913,0.7541873753891178,0.37276877862651175,0.6575075984830027,0.7866303345415596,0.9564660545285457,0.7574983473422714,0.8347732224282408
17,9.71776895271351e-05,0.40286040257235045,0.7605025080115161,0.34505821619091964,0.6875768268555826,0.808899316509514,0.9664463225848056,0.8705501819783026,0.7651807386074553
18,9.68399418649713e-05,0.385732327939057,0.7618124345773155,0.37378276460539034,0.6442284902974272,0.7773106209807733,0.9546840705628729,0.7233218582217018,0.855329885350929
19,9.648384182148251e-05,0.3849918088707768,0.7590562130009321,0.32760391971929287,0.6789543034579273,0.8038213384519812,0.9633153348540304,0.8554877768011153,0.776542284107811
20,9.610954559391702e-05,0.3626720940724748,0.7733541583609775,0.30769383689252344,0.6948247699413715,0.8139820098850657,0.9645989477471248,0.8110708893961408,0.8343184673868289
21,9.571721736097086e-05,0.35674013417275224,0.777827616999313,0.3135472468244351,0.7094606511718474,0.8238820067177749,0.9689342081814344,0.9025074447668405,0.7714113703127732
22,9.530702921077356e-05,0.34640779993573173,0.7854331285042416,0.2952239450400438,0.7231192296262656,0.8330691306140515,0.9709911535962662,0.9097417159373715,0.7788956132168716
23,9.487916106540464e-05,0.33306276157009795,0.794446958410288,0.281635425803138,0.7240761444065072,0.8342757241209632,0.9711747001501557,0.9085070791452088,0.7863404587685767
24,9.443380060197383e-05,0.33080227770766274,0.7961695720639875,0.25974472666659004,0.7460657222623505,0.8502443388046207,0.9717534038538594,0.8659752649911914,0.844854216509333
25,9.397114317029971e-05,0.3215390112800676,0.7949295490827597,0.2767219768791664,0.731431215335508,0.8407976771194696,0.969124756961922,0.8121437629862142,0.8825327683932696
26,9.349139170722277e-05,0.3051954211025942,0.8101761421566408,0.25902464271076325,0.7470416868571403,0.8506486319036415,0.9727103932007709,0.8969721820552572,0.8213864438537021
27,9.299475664759065e-05,0.29743855452684104,0.8198856685967597,0.24908550471309723,0.7654137308287781,0.864080460649869,0.974075165759629,0.8531726756932478,0.8823111417792179
28,9.248145583195444e-05,0.30127133801579475,0.8083706763726383,0.2674095115768231,0.7442479835329238,0.8469027493859853,0.9723882907772728,0.8764004576449319,0.8320514875351086
29,9.195171441101665e-05,0.2949624065859396,0.8090332419440311,0.2480560324298657,0.7644807504931733,0.861934933537976,0.9745689605738792,0.8893119814097251,0.8482233165602818
30,9.14057647468726e-05,0.294370848868714,0.8105638317718595,0.24080291390419006,0.756422140658109,0.8571618350330452,0.9729202394561347,0.896718406066132,0.830368499968325
31,9.084384631108879e-05,0.2761942215996688,0.824787074011954,0.2482700733149924,0.7452217175958674,0.8490494441031355,0.9733208550345559,0.9038295096830129,0.8090902063345707
32,9.026620557966276e-05,0.2662873829974503,0.8321930115638534,0.2214424823357807,0.7673269841347191,0.8641355995394626,0.9752171903227781,0.8925072708212235,0.84689440381652
33,8.967309592491048e-05,0.2697935364529735,0.8344241529674973,0.23241040480088412,0.7596568982426639,0.858382614415757,0.9744194327114133,0.9014200295047023,0.8259226113278457
34,8.9064777504329e-05,0.269772291977386,0.8358480495653421,0.23200288027282653,0.7662530155130862,0.8629686343359965,0.975826880257568,0.9263095289711178,0.8177512562654209
35,8.844151714648272e-05,0.2534199130461841,0.8406953747180402,0.20553228016791306,0.7771166722732249,0.8712634949924116,0.9767410292102552,0.9288565333060245,0.8280584514287197
36,8.780358823396349e-05,0.24487091875711425,0.8464163853428187,0.20996748977075747,0.775984657930912,0.8677359960032565,0.9758335516703109,0.9058020929043771,0.8424765603670169
37,8.715127058347612e-05,0.24823830575972308,0.8572251467966407,0.22158407001960567,0.7790319651128729,0.8717292254071919,0.9755938218967111,0.8642708562131325,0.8900786466430709
38,8.648485032310144e-05,0.2523570803345227,0.8438213806416448,0.21442181744226596,0.7776372153373788,0.871316992253492,0.9769909039420754,0.9324670152977033,0.8265891767314867
39,8.580461976679098e-05,0.24119702482321223,0.8500590922747967,0.24413214981313644,0.779268263024141,0.8713430460684546,0.9775013497203613,0.9293985472643749,0.8314374823577297
40,8.511087728614861e-05,0.23315511381284135,0.8554087938332215,0.19279256329788425,0.7997247345413914,0.8855429132514953,0.9794599882846113,0.9377655838839043,0.846819158349867
41,8.440392717955474e-05,0.23307319351884184,0.8542030944586313,0.1888414468707108,0.8002307314875002,0.8853177889090085,0.9783863870538075,0.8985810740678675,0.8788747777464541
42,8.368407953869103e-05,0.23922463140038194,0.8555994403862538,0.19433104386174582,0.7899099927734783,0.8784504348116837,0.9780868902437352,0.9291210361908196,0.842749854981548
43,8.295165011252397e-05,0.2253527796415032,0.8617250968875598,0.2043031326275531,0.7863673246625482,0.8765880958835456,0.9778793596853568,0.9538885683247683,0.8193576572802024
44,8.220696016880687e-05,0.2256971579350409,0.8632161171811955,0.1765457849677016,0.8100725830900204,0.8926233148094106,0.9802440171209932,0.9294752406606027,0.8650958627789742
45,8.145033635316128e-05,0.2163420323832113,0.8672665417256489,0.17685484122939227,0.8212925729250413,0.9001588653464724,0.9807309751155734,0.8828475780302122,0.9231500983948819
46,8.068211054579943e-05,0.20928710894506486,0.8753317805820449,0.18459655950224496,0.8040391182785404,0.8882004724410163,0.980125089540116,0.9371379954856125,0.8514741732502623
47,7.990261971595048e-05,0.20750386478593114,0.8688482377034411,0.20962804810303012,0.7819844920137458,0.8714453596824854,0.9781687666728511,0.938657579406921,0.8265294345562242
48,7.911220577405484e-05,0.20866971542356444,0.8701966915375157,0.2133849904062302,0.7907455822358315,0.8797786102553875,0.9786018020090638,0.9419421560938617,0.8345300905592888
49,7.831121542179086e-05,0.21695783514468397,0.8662571706248222,0.16422437379757562,0.8256482489204164,0.9024006483978086,0.9811711229496687,0.9095703017487017,0.8998182873898647
50,7.749999999999999e-05,0.20764026845820616,0.873099554251086,0.20050468847034422,0.7894389871809714,0.8784697127199553,0.9776279411555463,0.9290396830352682,0.8438975764962048
