epoch,lr,loss,dice,val_loss,val_iou,val_dice,val_acc,val_prec,val_rec
0,0.0001,0.9529506319858989,0.4792905607291246,0.8358340369976633,0.4472481371173253,0.6090279614827926,0.9222591300211557,0.5734789562806305,0.6824816761418971
1,9.993832906395582e-05,0.8267747696305885,0.5758872685787747,0.7862433359874943,0.4460292878126156,0.6080201070949147,0.9134342844891731,0.5232532463035122,0.769986060743121
2,9.975348529157229e-05,0.7468805679532348,0.624064851726592,0.6664383954148951,0.5067270865899178,0.6643708115045294,0.9323883745834561,0.6046416847319009,0.774024895217744
3,9.944597532678119e-05,0.6862896583119377,0.6601427513946002,0.6549520511937336,0.5424619795019465,0.69405524639994,0.9479900522066752,0.7572982015323492,0.6730059142516299
4,9.901664203302125e-05,0.6408387908681494,0.6738485243731132,0.6275325814882914,0.4759457526391983,0.6336409064703039,0.9211885612506896,0.5520243804428274,0.7810113054261227
5,9.846666218300805e-05,0.5855297575720021,0.6961645935084475,0.5136978689248,0.6014013103368775,0.7434420467364975,0.9573525805243394,0.8389015420730027,0.6828723145139372
6,9.77975432332819e-05,0.5468925467280091,0.7086304209743627,0.5030561712214617,0.5879029330392236,0.730075068598807,0.9533897613551329,0.7587376352550654,0.7289255387240361
7,9.701111919237405e-05,0.5053968258568498,0.7221873450335353,0.442534941241024,0.6348424069344861,0.770070329641652,0.9590080833261121,0.771759039043745,0.7891558886755462
8,9.610954559391701e-05,0.4739458880952147,0.7424531185656151,0.40600572175126737,0.6497522614937845,0.7772698270588635,0.9627018405599075,0.8294864440659987,0.7513604921788032
9,9.509529358847652e-05,0.4352918791233516,0.7594445959893054,0.40825643238982534,0.6548636366658157,0.7816607165248369,0.9617640384165869,0.8105671737111562,0.7698512331425115
10,9.397114317029972e-05,0.40372072074745524,0.7755162614090726,0.3385358576367541,0.6879586133847081,0.8085606468522311,0.9670330760923144,0.8509174134739614,0.7903552943978126
11,9.274017555754406e-05,0.37773159378376164,0.7881095693689181,0.3602820508848361,0.6724659597609921,0.7961096897984846,0.961777656920285,0.7719907624470848,0.8496513955401573
12,9.140576474687261e-05,0.34750946562309737,0.7982187922097698,0.31130222624879544,0.6981293403129571,0.816989721652188,0.9665965120749814,0.839756801646301,0.8103242846176247
13,8.997156826556367e-05,0.33182447342599025,0.8070757332304839,0.2708878279701481,0.723986948997174,0.8350544272477546,0.972061391552877,0.8780191614416912,0.8110179174044289
14,8.844151714648272e-05,0.3157717421895168,0.8045153409164951,0.2854342383097827,0.7113769323231163,0.8263536111929692,0.9698093762348725,0.8648010698143991,0.8041467090531926
15,8.681980515339461e-05,0.28462325665550153,0.8313140973427698,0.26016448256446095,0.7453857199340225,0.8476107896103857,0.9731720990710849,0.8741649076717354,0.8385018553248622
16,8.51108772861486e-05,0.2812219833741423,0.83935666325146,0.30168957366206783,0.6884354389071291,0.8082230337641324,0.9668269790606411,0.8328866085899206,0.7998756804726749
17,8.331941759724267e-05,0.2588588570351483,0.8445363750652554,0.2642339695759905,0.7231152678223818,0.8308958333984731,0.9701138903884128,0.8450291409916793,0.8417483622023599
18,8.145033635316127e-05,0.2584251929990581,0.8397551760030544,0.28527800145188,0.7089694113308976,0.8228346042509183,0.9682012900856524,0.8080609405569003,0.8580375287323305
19,7.95087565756762e-05,0.24096338066165565,0.8548234184156459,0.24322707599740687,0.7395927892578481,0.8449561656450537,0.9727128743046835,0.8661577421607815,0.8383075737137698
20,7.749999999999997e-05,0.21915975164194576,0.8760113698264921,0.23503437153692167,0.7430242673926806,0.8459281294102591,0.9725870547684933,0.8549471387630162,0.8557750152006945
21,7.542957248827957e-05,0.2225309632352141,0.8645803014039473,0.25804790369863434,0.7326005272358032,0.8374954596278201,0.9697751921365212,0.8386843058644176,0.8598752883201191
22,7.330314893841099e-05,0.2081490930963735,0.8704091139646685,0.19918307989108852,0.7725858266271355,0.8660887838091568,0.9765859877835391,0.9053652514984952,0.8420523780530196
23,7.112655772953849e-05,0.1956097991129414,0.8808476801597771,0.23571316207327495,0.7441093919970196,0.8468419073337313,0.9738108454894732,0.9000190894481936,0.8109561840472984
24,6.89057647468726e-05,0.2086573313372057,0.8710077113563677,0.21333071468322257,0.7657908659727697,0.8589729059094962,0.975991239607867,0.9010226405965971,0.8359416475664395
25,6.664685702961341e-05,0.19270937847065145,0.8827812047498061,0.20440493293894016,0.7647291690644095,0.8612410222862317,0.9753592748735065,0.8956480212428675,0.8435287194452731
26,6.435602608679915e-05,0.18579190132803605,0.8874485833078104,0.20566418573139159,0.7780388529369293,0.8701698473313092,0.9774477578758495,0.8958677238975277,0.8578569095279447
27,6.203955092681038e-05,0.17734093903029552,0.895528587499993,0.18572019064814094,0.787453745546313,0.8770843854055852,0.9787809377115537,0.9183414180702619,0.8501317817348246
28,5.9703780847044394e-05,0.16360528785430017,0.9008017109196061,0.19471042100491562,0.7850270296177304,0.8748448663243541,0.9771072401477552,0.8852250830743613,0.8750759445558662
